Pair=EURJPY;Period=M1;Days=25000;Shift=1;Bars=1500000;Time=20181208_073419
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;dateTime_Local
11596;128.501;128.516;128.5;128.516;50.15216653736968;29.46524653277821;128.5474105714744;128.5334552857374;128.5195000000004;128.5055447142635;128.4915894285265;0.01499999999998636;0.01599999999999113;2018.11.27 22:04;2018.11.28 05:04;115
11597;128.485;128.504;128.484;128.502;45.66680559225872;30.48506830224335;128.5474105714744;128.5334552857374;128.5195000000004;128.5055447142635;128.4915894285265;0.01699999999999591;0.01999999999998181;2018.11.27 22:03;2018.11.28 05:03;116
11598;128.496;128.507;128.486;128.487;40.1888280045747;29.24019612032248;128.5469814751269;128.5334907375637;128.5200000000005;128.5065092624372;128.493018524874;-0.009000000000014552;0.02100000000001501;2018.11.27 22:02;2018.11.28 05:02;117
11599;128.501;128.505;128.492;128.497;42.930080640819;33.13851356539465;128.5443121488742;128.5326310744373;128.5209500000005;128.5092689255636;128.4975878511267;-0.003999999999990678;0.01300000000000523;2018.11.27 22:01;2018.11.28 05:01;118
11600;128.513;128.514;128.494;128.501;44.07241750236943;33.35605651405312;128.5444703203207;128.5326851601606;128.5209000000005;128.5091148398403;128.4973296796802;-0.01200000000000045;0.02000000000001023;2018.11.27 22:00;2018.11.28 05:00;119
11601;128.516;128.523;128.513;128.514;48.01733085126441;39.34085986580216;128.5443549140144;128.5326524570074;128.5209500000005;128.5092475429935;128.4975450859865;-0.001999999999981128;0.009999999999990905;2018.11.27 21:59;2018.11.28 04:59;120
11602;128.519;128.522;128.515;128.515;48.33348505334853;40.20639540874403;128.546015110781;128.5329825553907;128.5199500000004;128.5069174446102;128.4938848892199;-0.004000000000019099;0.007000000000005002;2018.11.27 21:58;2018.11.28 04:58;121
11603;128.527;128.535;128.521;128.522;50.5466563071601;40.31720864236632;128.5460245123651;128.5328872561828;128.5197500000004;128.5066127438181;128.4934754876358;-0.004999999999995453;0.01400000000001;2018.11.27 21:57;2018.11.28 04:57;122
11604;128.529;128.536;128.517;128.526;51.83513335490193;47.04683059844973;128.5466699077911;128.5333849538958;128.5201000000005;128.5068150461052;128.4935300922099;-0.002999999999985903;0.01900000000000546;2018.11.27 21:56;2018.11.28 04:56;123
11605;128.523;128.531;128.521;128.528;52.47045358239674;49.05855207204201;128.5464455985599;128.5326727992802;128.5189000000005;128.5051272007207;128.491354401441;0.004999999999995453;0.01000000000001933;2018.11.27 21:55;2018.11.28 04:55;124
11606;128.529;128.53;128.52;128.523;51.04541896444995;44.2604757873183;128.5454954208619;128.5318477104312;128.5182000000005;128.5045522895698;128.4909045791391;-0.006000000000000227;0.009999999999990905;2018.11.27 21:54;2018.11.28 04:54;125
11607;128.536;128.539;128.527;128.528;52.54197060480597;49.06715607408881;128.5451095571449;128.5315047785727;128.5179000000005;128.5042952214282;128.490690442856;-0.008000000000009777;0.01200000000000045;2018.11.27 21:53;2018.11.28 04:53;126
11608;128.526;128.539;128.523;128.535;54.67386839079578;49.88705249155125;128.5444879155017;128.5310439577511;128.5176000000005;128.5041560422499;128.4907120844993;0.00899999999998613;0.01599999999999113;2018.11.27 21:52;2018.11.28 04:52;127
11609;128.521;128.527;128.518;128.525;52.0324762199155;44.01860428691537;128.5424317055513;128.5295908527759;128.5167500000005;128.5039091472251;128.4910682944497;0.004000000000019099;0.00899999999998613;2018.11.27 21:51;2018.11.28 04:51;128
11610;128.528;128.529;128.514;128.52;50.66689902468184;38.55436509647593;128.5437450560374;128.5304725280189;128.5172000000005;128.5039274719821;128.4906549439636;-0.007999999999981355;0.01499999999998636;2018.11.27 21:50;2018.11.28 04:50;129
11611;128.527;128.536;128.523;128.528;52.95855085784372;45.22993120007404;128.5467447363565;128.5324973681785;128.5182500000005;128.5040026318225;128.4897552636444;0.001000000000004775;0.01300000000000523;2018.11.27 21:49;2018.11.28 04:49;130
11612;128.543;128.547;128.522;128.529;53.24452905246054;50.18875786309174;128.5472699583627;128.5328599791816;128.5184500000005;128.5040400208194;128.4896300416383;-0.01400000000001;0.02500000000000568;2018.11.27 21:48;2018.11.28 04:48;131
11613;128.538;128.553;128.538;128.542;57.0491647214628;51.46285974702889;128.5482862679909;128.5335431339957;128.5188000000005;128.5040568660053;128.4893137320101;0.003999999999990678;0.01499999999998636;2018.11.27 21:47;2018.11.28 04:47;132
11614;128.511;128.541;128.51;128.54;56.59587134216775;51.12428603796229;128.5478828716892;128.5332914358449;128.5187000000005;128.5041085641562;128.4895171283118;0.02899999999999636;0.03100000000000591;2018.11.27 21:46;2018.11.28 04:46;133
11615;128.515;128.519;128.512;128.512;49.50864261646377;52.05277548379087;128.5473213399067;128.5329356699536;128.5185500000005;128.5041643300474;128.4897786600943;-0.002999999999985903;0.007000000000005002;2018.11.27 21:45;2018.11.28 04:45;134
11616;128.513;128.532;128.513;128.516;50.63062030393206;50.81743502116628;128.5477991638684;128.5328495819344;128.5179000000005;128.5029504180665;128.4880008361326;0.002999999999985903;0.01900000000000546;2018.11.27 21:44;2018.11.28 04:44;135
11617;128.506;128.514;128.505;128.512;49.54435331176141;50.67079525858877;128.547689200721;128.5326446003607;128.5176000000005;128.5025553996402;128.48751079928;0.006000000000000227;0.009000000000014552;2018.11.27 21:43;2018.11.28 04:43;136
11618;128.496;128.512;128.489;128.506;47.91115662208029;46.54205650342315;128.5480400305569;128.5324950152787;128.5169500000005;128.5014049847223;128.485859969444;0.009999999999990905;0.02299999999999613;2018.11.27 21:42;2018.11.28 04:42;137
11619;128.503;128.505;128.494;128.496;45.09734912055533;47.08156913236616;128.5482157103685;128.5324578551845;128.5167000000005;128.5009421448165;128.4851842896325;-0.006999999999976581;0.01099999999999568;2018.11.27 21:41;2018.11.28 04:41;138
11620;128.494;128.509;128.494;128.502;46.53005856518192;47.80527225398537;128.5482998025275;128.532474901264;128.5166500000005;128.500825098737;128.4850001974734;0.008000000000009777;0.01499999999998636;2018.11.27 21:40;2018.11.28 04:40;139
11621;128.512;128.512;128.49;128.494;44.28815465025229;42.92314649567852;128.5482601013945;128.5324800506975;128.5167000000005;128.5009199493035;128.4851398986065;-0.01800000000000068;0.02199999999999136;2018.11.27 21:39;2018.11.28 04:39;140
11622;128.53;128.536;128.511;128.511;48.38346474228786;44.2075318138169;128.5476869253118;128.5323934626561;128.5171000000005;128.5018065373448;128.4865130746891;-0.01900000000000546;0.02500000000000568;2018.11.27 21:38;2018.11.28 04:38;141
11623;128.503;128.53;128.503;128.529;53.3453027298316;47.97114139999704;128.547909645435;128.5326798227177;128.5174500000005;128.5022201772832;128.4869903545659;0.02600000000001046;0.02700000000001523;2018.11.27 21:37;2018.11.28 04:37;142
11624;128.513;128.513;128.5;128.502;45.36043530526906;42.38280829946128;128.5467206595535;128.531710329777;128.5167000000005;128.501689670224;128.4866793404474;-0.01099999999999568;0.01300000000000523;2018.11.27 21:36;2018.11.28 04:36;143
11625;128.516;128.521;128.511;128.514;48.89361363038216;41.42911827304737;128.5467540595478;128.5321270297741;128.5175000000005;128.5028729702268;128.4882459404531;-0.001999999999981128;0.009999999999990905;2018.11.27 21:35;2018.11.28 04:35;144
11626;128.524;128.53;128.516;128.517;49.81515198965045;42.28179856863177;128.547533993953;128.5328169969767;128.5181000000005;128.5033830030242;128.4886660060479;-0.007000000000005002;0.01400000000001;2018.11.27 21:34;2018.11.28 04:34;145
11627;128.517;128.525;128.515;128.522;51.3474837466574;43.40254058209172;128.5498242563077;128.5344871281541;128.5191500000005;128.5038128718469;128.4884757436933;0.004999999999995453;0.01000000000001933;2018.11.27 21:33;2018.11.28 04:33;146
11628;128.531;128.534;128.517;128.518;50.1828652588269;43.1343301515523;128.5522116801185;128.5361558400595;128.5201000000005;128.5040441599415;128.4879883198825;-0.01300000000000523;0.01699999999999591;2018.11.27 21:32;2018.11.28 04:32;147
11629;128.542;128.542;128.531;128.534;55.2043897306369;48.98641045613051;128.553688203983;128.5373191019917;128.5209500000005;128.5045808980092;128.488211796018;-0.008000000000009777;0.01099999999999568;2018.11.27 21:31;2018.11.28 04:31;148
11630;128.535;128.545;128.534;128.541;57.59993156356217;48.90992217427701;128.5544060235504;128.5378030117754;128.5212000000004;128.5045969882255;128.4879939764505;0.006000000000000227;0.01099999999999568;2018.11.27 21:30;2018.11.28 04:30;149
11631;128.536;128.541;128.531;128.532;55.2268315038368;42.62010513156921;128.5547550444631;128.5380275222318;128.5213000000005;128.5045724777691;128.4878449555378;-0.003999999999990678;0.009999999999990905;2018.11.27 21:29;2018.11.28 04:29;150
11632;128.542;128.542;128.525;128.536;56.56350990501799;37.69089966730753;128.5576660400952;128.5399330200478;128.5222000000005;128.5044669799531;128.4867339599057;-0.006000000000000227;0.01699999999999591;2018.11.27 21:28;2018.11.28 04:28;151
11633;128.538;128.542;128.53;128.54;57.89469729796021;37.39075682363062;128.558685716404;128.5406178582022;128.5225500000005;128.5044821417987;128.4864142835969;0.001999999999981128;0.01200000000000045;2018.11.27 21:27;2018.11.28 04:27;152
11634;128.5;128.545;128.5;128.537;57.17662427142875;37.78722674883078;128.561421385075;128.5423606925377;128.5233000000005;128.5042393074632;128.4851786149259;0.03700000000000614;0.04499999999998749;2018.11.27 21:26;2018.11.28 04:26;153
11635;128.508;128.51;128.497;128.499;46.11926957259829;37.88618553454089;128.5643676486745;128.5442838243375;128.5242000000005;128.5041161756635;128.4840323513264;-0.009000000000014552;0.01299999999997681;2018.11.27 21:25;2018.11.28 04:25;154
11636;128.499;128.51;128.498;128.51;49.64438350052605;44.79156278507327;128.5661898977018;128.5463949488511;128.5266000000005;128.5068050511498;128.4870101022991;0.01099999999999568;0.01200000000000045;2018.11.27 21:24;2018.11.28 04:24;155
11637;128.501;128.502;128.491;128.499;45.70161522847571;46.97763972291197;128.5672238433146;128.5476369216575;128.5280500000004;128.5084630783434;128.4888761566863;-0.00200000000000955;0.01099999999999568;2018.11.27 21:23;2018.11.28 04:23;156
11638;128.497;128.509;128.495;128.501;46.32817051971249;53.56244214871236;128.566436937984;128.5480184689922;128.5296000000005;128.5111815310087;128.492763062017;0.003999999999990678;0.01399999999998158;2018.11.27 21:22;2018.11.28 04:22;157
11639;128.502;128.504;128.492;128.495;44.14579967704476;54.7467081783653;128.5652983765858;128.5479741882931;128.5306500000004;128.5133258117078;128.4960016234151;-0.007000000000005002;0.01200000000000045;2018.11.27 21:21;2018.11.28 04:21;158
11640;128.503;128.505;128.494;128.503;46.54296821949793;58.55092943177041;128.5628890274002;128.5475695137003;128.5322500000005;128.5169304863006;128.5016109726008;0.0;0.01099999999999568;2018.11.27 21:20;2018.11.28 04:20;159
11641;128.523;128.524;128.502;128.502;46.19602599868663;56.72744222534037;128.562489200721;128.5474446003607;128.5324000000005;128.5173553996402;128.5023107992799;-0.02099999999998658;0.02199999999999136;2018.11.27 21:19;2018.11.28 04:19;160
11642;128.513;128.519;128.509;128.518;51.25202436917025;62.37536252976492;128.5606503199255;128.546975159963;128.5333000000005;128.5196248400379;128.5059496800754;0.004999999999995453;0.01000000000001933;2018.11.27 21:18;2018.11.28 04:18;161
11643;128.516;128.518;128.512;128.514;49.95107413570192;63.62552885577459;128.5606503199255;128.546975159963;128.5333000000005;128.5196248400379;128.5059496800754;-0.001999999999981128;0.006000000000000227;2018.11.27 21:17;2018.11.28 04:17;162
11644;128.528;128.528;128.516;128.518;51.25042111639647;61.68779319180372;128.5620066231822;128.5473783115913;128.5327500000004;128.5181216884096;128.5034933768187;-0.009999999999990905;0.01200000000000045;2018.11.27 21:16;2018.11.28 04:16;163
11645;128.539;128.539;128.521;128.526;53.91509642173215;65.75450018828403;128.5618305393641;128.5474152696823;128.5330000000004;128.5185847303186;128.5041694606368;-0.01299999999997681;0.01800000000000068;2018.11.27 21:15;2018.11.28 04:15;164
11646;128.54;128.545;128.534;128.538;58.22932851511951;68.58800409285679;128.5621987814881;128.5473243907443;128.5324500000004;128.5175756092566;128.5027012185128;-0.001999999999981128;0.01099999999999568;2018.11.27 21:14;2018.11.28 04:14;165
11647;128.533;128.542;128.533;128.541;59.35738671095156;68.98103156811632;128.5619281681335;128.546589084067;128.5312500000005;128.5159109159339;128.5005718318674;0.008000000000009777;0.009000000000014552;2018.11.27 21:13;2018.11.28 04:13;166
11648;128.539;128.547;128.535;128.535;57.8042412758752;72.58229514546107;128.5617086944788;128.5456043472396;128.5295000000004;128.5133956527613;128.4972913055221;-0.003999999999990678;0.01200000000000045;2018.11.27 21:12;2018.11.28 04:12;167
11649;128.543;128.545;128.531;128.539;59.23795655890002;68.21030735228402;128.5619816666264;128.5449408333134;128.5279000000004;128.5108591666875;128.4938183333745;-0.004000000000019099;0.01399999999998158;2018.11.27 21:11;2018.11.28 04:11;168
11650;128.549;128.556;128.534;128.543;60.66745131043324;67.67584178899699;128.5608451750987;128.5437475875496;128.5266500000004;128.5095524124513;128.4924548249022;-0.006000000000000227;0.02200000000001978;2018.11.27 21:10;2018.11.28 04:10;169
11651;128.542;128.551;128.54;128.55;63.20306014662373;71.4856800233471;128.5589344598887;128.5421672299446;128.5254000000004;128.5086327700563;128.4918655401121;0.008000000000009777;0.01099999999999568;2018.11.27 21:09;2018.11.28 04:09;170
11652;128.556;128.56;128.54;128.543;61.68161131881907;75.04247213403409;128.5554762470302;128.5395631235153;128.5236500000004;128.5077368764856;128.4918237529706;-0.01300000000000523;0.02000000000001023;2018.11.27 21:08;2018.11.28 04:08;171
11653;128.552;128.558;128.548;128.555;66.13492540470642;79.87054855446709;128.5532108261596;128.53750541308;128.5218000000004;128.5060945869208;128.4903891738413;0.003000000000014325;0.009999999999990905;2018.11.27 21:07;2018.11.28 04:07;172
11654;128.546;128.556;128.539;128.555;66.13492540470642;75.9494677698869;128.5477977351027;128.5334488675516;128.5191000000004;128.5047511324493;128.4904022648982;0.009000000000014552;0.01700000000002433;2018.11.27 21:06;2018.11.28 04:06;173
11655;128.538;128.554;128.538;128.547;64.59704308488594;75.72242895101715;128.5411040319307;128.5287020159656;128.5163000000004;128.5038979840353;128.4914959680701;0.00899999999998613;0.01599999999999113;2018.11.27 21:05;2018.11.28 04:05;174
11656;128.531;128.549;128.531;128.539;63.00084617907567;75.69503383164685;128.5349680408426;128.5247090204215;128.5144500000004;128.5041909795794;128.4939319591583;0.007999999999981355;0.01800000000000068;2018.11.27 21:04;2018.11.28 04:04;175
11657;128.521;128.534;128.521;128.53;61.12773796031315;70.53343102113848;128.5328390967094;128.5222945483549;128.5117500000005;128.501205451646;128.4906609032915;0.009000000000014552;0.01300000000000523;2018.11.27 21:03;2018.11.28 04:03;176
11658;128.526;128.534;128.519;128.522;59.391709386919;68.61607222818509;128.5305426385846;128.5202713192925;128.5100000000004;128.4997286807084;128.4894573614163;-0.004000000000019099;0.01499999999998636;2018.11.27 21:02;2018.11.28 04:02;177
11659;128.506;128.531;128.506;128.527;61.00948405299864;68.55889335550594;128.529028873526;128.5190644367632;128.5091000000004;128.4991355632376;128.4891711264748;0.02099999999998658;0.02500000000000568;2018.11.27 21:01;2018.11.28 04:01;178
11660;128.519;128.521;128.505;128.506;56.25512126949154;69.47935338797797;128.5262238975251;128.5170119487628;128.5078000000005;128.4985880512381;128.4893761024758;-0.01300000000000523;0.01599999999999113;2018.11.27 21:00;2018.11.28 04:00;179
11661;128.518;128.531;128.512;128.52;60.96307923743014;73.80300660228512;128.5300269763584;128.5180884881794;128.5061500000004;128.4942115118214;128.4822730236424;0.00200000000000955;0.01900000000000546;2018.11.27 20:59;2018.11.28 03:59;180
11662;128.502;128.522;128.501;128.518;60.51461015595638;73.72046505142592;128.5296942752887;128.5169221376446;128.5041500000005;128.4913778623564;128.4786057247123;0.01599999999999113;0.02099999999998658;2018.11.27 20:58;2018.11.28 03:58;181
11663;128.522;128.522;128.496;128.503;56.9944155175449;74.39117842243445;128.5287944701218;128.5155722350611;128.5023500000005;128.4891277649398;128.4759055298791;-0.01900000000000546;0.02599999999998204;2018.11.27 20:57;2018.11.28 03:57;182
11664;128.516;128.528;128.512;128.523;64.2498741471984;74.8945073855243;128.5392801185774;128.5190400592889;128.4988000000004;128.478559940712;128.4583198814235;0.007000000000005002;0.01599999999999113;2018.11.27 20:56;2018.11.28 03:56;183
11665;128.515;128.523;128.512;128.515;62.4325698653307;69.72954416951404;128.541721450158;128.5180857250792;128.4944500000004;128.4708142749217;128.4471785498428;0.0;0.01099999999999568;2018.11.27 20:55;2018.11.28 03:55;184
11666;128.503;128.524;128.503;128.514;62.20441762656016;69.9842472399315;128.542249392611;128.5165246963057;128.4908000000004;128.4650753036951;128.4393506073898;0.0110000000000241;0.02100000000001501;2018.11.27 20:54;2018.11.28 03:54;185
11667;128.503;128.514;128.502;128.506;60.37551550028123;65.52660407449008;128.542525039291;128.5146875196457;128.4868500000004;128.4590124803552;128.4311749607099;0.003000000000014325;0.01200000000000045;2018.11.27 20:53;2018.11.28 03:53;186
11668;128.513;128.514;128.503;128.503;59.68045938036793;60.27955503735037;128.5421463980143;128.5128231990074;128.4835000000004;128.4541768009935;128.4248536019866;-0.01000000000001933;0.0110000000000241;2018.11.27 20:52;2018.11.28 03:52;187
