[20190427_174404 / views.py:15864]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-M15).(NumOfUnits-18000).(Bars-ALL-20190424_184417).20190311_081029.csv
slice by	through
this file	(20190427_174402).(AUDJPY-M15).[sec-1.A-6.3-seq-list].(20190427_174404).csv
pair	AUDJPY
timeframe	M15
start	2018.06.14 17:30
end	2019.04.24 12:30
bars	21114

[20190427_174404 / views.py:15939]
[lo_UUU : 2595]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
275	2018.07.16 01:15	2018.07.16 01:30	2018.07.16 01:45	0.017	0.037	0.026
276	2018.07.16 01:30	2018.07.16 01:45	2018.07.16 02:00	0.037	0.026	0.037
277	2018.07.16 03:15	2018.07.16 03:30	2018.07.16 03:45	0.097	0.066	0.011
278	2018.07.16 05:45	2018.07.16 06:00	2018.07.16 06:15	0.003	0.045	0.043
279	2018.07.16 07:15	2018.07.16 07:30	2018.07.16 07:45	0.022	0.007	0.024
280	2018.07.16 07:30	2018.07.16 07:45	2018.07.16 08:00	0.007	0.024	0.012
281	2018.07.16 08:30	2018.07.16 08:45	2018.07.16 09:00	0.020	0.055	0.026
282	2018.07.16 10:30	2018.07.16 10:45	2018.07.16 11:00	0.002	0.011	0.012
283	2018.07.16 11:30	2018.07.16 11:45	2018.07.16 12:00	0.001	0.004	0.014
284	2018.07.16 11:45	2018.07.16 12:00	2018.07.16 12:15	0.004	0.014	0.029
285	2018.07.16 12:00	2018.07.16 12:15	2018.07.16 12:30	0.014	0.029	0.011
286	2018.07.16 23:15	2018.07.16 23:30	2018.07.16 23:45	0.003	0.008	0.010
287	2018.07.17 00:30	2018.07.17 00:45	2018.07.17 01:00	0.003	0.000	0.018
288	2018.07.17 02:30	2018.07.17 02:45	2018.07.17 03:00	0.008	0.014	0.060
289	2018.07.17 02:45	2018.07.17 03:00	2018.07.17 03:15	0.014	0.060	0.006
290	2018.07.17 05:45	2018.07.17 06:00	2018.07.17 06:15	0.033	0.029	0.066
291	2018.07.17 06:00	2018.07.17 06:15	2018.07.17 06:30	0.029	0.066	0.056
292	2018.07.17 06:15	2018.07.17 06:30	2018.07.17 06:45	0.066	0.056	0.034
293	2018.07.17 06:30	2018.07.17 06:45	2018.07.17 07:00	0.056	0.034	0.001
294	2018.07.17 20:30	2018.07.17 20:45	2018.07.17 21:00	0.029	0.024	0.014
295	2018.07.17 22:00	2018.07.17 22:15	2018.07.17 22:30	0.006	0.012	0.001
296	2018.07.17 23:45	2018.07.18 00:00	2018.07.18 00:15	0.038	0.013	0.028
297	2018.07.18 00:45	2018.07.18 01:00	2018.07.18 01:15	0.006	0.028	0.010
298	2018.07.18 03:15	2018.07.18 03:30	2018.07.18 03:45	0.034	0.018	0.008
299	2018.07.18 11:30	2018.07.18 11:45	2018.07.18 12:00	0.014	0.037	0.008
300	2018.07.18 11:45	2018.07.18 12:00	2018.07.18 12:15	0.037	0.008	0.033
301	2018.07.18 15:15	2018.07.18 15:30	2018.07.18 15:45	0.020	0.081	0.019
302	2018.07.18 15:30	2018.07.18 15:45	2018.07.18 16:00	0.081	0.019	0.083
303	2018.07.18 17:15	2018.07.18 17:30	2018.07.18 17:45	0.009	0.010	0.112
304	2018.07.18 17:30	2018.07.18 17:45	2018.07.18 18:00	0.010	0.112	0.041
305	2018.07.18 17:45	2018.07.18 18:00	2018.07.18 18:15	0.112	0.041	0.031
306	2018.07.18 18:00	2018.07.18 18:15	2018.07.18 18:30	0.041	0.031	0.080
307	2018.07.18 18:15	2018.07.18 18:30	2018.07.18 18:45	0.031	0.080	0.029
308	2018.07.18 18:30	2018.07.18 18:45	2018.07.18 19:00	0.080	0.029	0.033
309	2018.07.18 18:45	2018.07.18 19:00	2018.07.18 19:15	0.029	0.033	0.041
310	2018.07.18 19:45	2018.07.18 20:00	2018.07.18 20:15	0.007	0.033	0.033
311	2018.07.18 20:45	2018.07.18 21:00	2018.07.18 21:15	0.000	0.003	0.008
312	2018.07.18 21:00	2018.07.18 21:15	2018.07.18 21:30	0.003	0.008	0.010
313	2018.07.19 00:45	2018.07.19 01:00	2018.07.19 01:15	0.004	0.040	0.006
314	2018.07.19 01:00	2018.07.19 01:15	2018.07.19 01:30	0.040	0.006	0.017
315	2018.07.19 22:45	2018.07.19 23:00	2018.07.19 23:15	0.004	0.017	0.023
316	2018.07.19 23:45	2018.07.20 00:00	2018.07.20 00:15	0.026	0.043	0.014
317	2018.07.20 00:00	2018.07.20 00:15	2018.07.20 00:30	0.043	0.014	0.022
318	2018.07.20 00:15	2018.07.20 00:30	2018.07.20 00:45	0.014	0.022	0.006
319	2018.07.20 00:30	2018.07.20 00:45	2018.07.20 01:00	0.022	0.006	0.021
320	2018.07.20 00:45	2018.07.20 01:00	2018.07.20 01:15	0.006	0.021	0.016
321	2018.07.20 01:00	2018.07.20 01:15	2018.07.20 01:30	0.021	0.016	0.003
322	2018.07.20 03:00	2018.07.20 03:15	2018.07.20 03:30	0.138	0.006	0.019
323	2018.07.20 04:45	2018.07.20 05:00	2018.07.20 05:15	0.143	0.150	0.020
324	2018.07.20 05:00	2018.07.20 05:15	2018.07.20 05:30	0.150	0.020	0.094
325	2018.07.20 06:15	2018.07.20 06:30	2018.07.20 06:45	0.009	0.028	0.022
326	2018.07.20 06:30	2018.07.20 06:45	2018.07.20 07:00	0.028	0.022	0.001
327	2018.07.20 07:30	2018.07.20 07:45	2018.07.20 08:00	0.022	0.039	0.102
328	2018.07.20 12:00	2018.07.20 12:15	2018.07.20 12:30	0.043	0.019	0.039
329	2018.07.20 12:15	2018.07.20 12:30	2018.07.20 12:45	0.019	0.039	0.052
330	2018.07.20 13:30	2018.07.20 13:45	2018.07.20 14:00	0.041	0.039	0.054
331	2018.07.20 13:45	2018.07.20 14:00	2018.07.20 14:15	0.039	0.054	0.014
332	2018.07.23 07:30	2018.07.23 07:45	2018.07.23 08:00	0.018	0.003	0.057
333	2018.07.23 13:00	2018.07.23 13:15	2018.07.23 13:30	0.043	0.030	0.016
334	2018.07.23 17:00	2018.07.23 17:15	2018.07.23 17:30	0.010	0.024	0.040
335	2018.07.24 00:30	2018.07.24 00:45	2018.07.24 01:00	0.027	0.011	0.032
336	2018.07.24 01:30	2018.07.24 01:45	2018.07.24 02:00	0.001	0.013	0.018
337	2018.07.24 01:45	2018.07.24 02:00	2018.07.24 02:15	0.013	0.018	0.019
338	2018.07.24 06:00	2018.07.24 06:15	2018.07.24 06:30	0.001	0.019	0.020
339	2018.07.24 08:00	2018.07.24 08:15	2018.07.24 08:30	0.015	0.013	0.011
340	2018.07.24 12:45	2018.07.24 13:00	2018.07.24 13:15	0.049	0.001	0.058
341	2018.07.24 13:00	2018.07.24 13:15	2018.07.24 13:30	0.001	0.058	0.018
342	2018.07.24 13:15	2018.07.24 13:30	2018.07.24 13:45	0.058	0.018	0.016
343	2018.07.24 13:30	2018.07.24 13:45	2018.07.24 14:00	0.018	0.016	0.000
344	2018.07.24 14:30	2018.07.24 14:45	2018.07.24 15:00	0.029	0.061	0.021
345	2018.07.24 14:45	2018.07.24 15:00	2018.07.24 15:15	0.061	0.021	0.019
346	2018.07.24 16:00	2018.07.24 16:15	2018.07.24 16:30	0.036	0.011	0.107
347	2018.07.24 17:00	2018.07.24 17:15	2018.07.24 17:30	0.045	0.027	0.056
348	2018.07.24 20:45	2018.07.24 21:00	2018.07.24 21:15	0.002	0.018	0.024
349	2018.07.25 00:45	2018.07.25 01:00	2018.07.25 01:15	0.057	0.029	0.011
350	2018.07.25 01:00	2018.07.25 01:15	2018.07.25 01:30	0.029	0.011	0.010
351	2018.07.25 01:15	2018.07.25 01:30	2018.07.25 01:45	0.011	0.010	0.004
352	2018.07.25 01:30	2018.07.25 01:45	2018.07.25 02:00	0.010	0.004	0.022
353	2018.07.25 01:45	2018.07.25 02:00	2018.07.25 02:15	0.004	0.022	0.027
354	2018.07.25 03:30	2018.07.25 03:45	2018.07.25 04:00	0.006	0.040	0.018
355	2018.07.25 03:45	2018.07.25 04:00	2018.07.25 04:15	0.040	0.018	0.031
356	2018.07.25 06:30	2018.07.25 06:45	2018.07.25 07:00	0.015	0.014	0.005
357	2018.07.25 06:45	2018.07.25 07:00	2018.07.25 07:15	0.014	0.005	0.008
358	2018.07.25 09:15	2018.07.25 09:30	2018.07.25 09:45	0.001	0.049	0.010
359	2018.07.25 10:15	2018.07.25 10:30	2018.07.25 10:45	0.048	0.023	0.007
360	2018.07.25 10:30	2018.07.25 10:45	2018.07.25 11:00	0.023	0.007	0.055
361	2018.07.25 10:45	2018.07.25 11:00	2018.07.25 11:15	0.007	0.055	0.016
362	2018.07.25 11:00	2018.07.25 11:15	2018.07.25 11:30	0.055	0.016	0.038
363	2018.07.25 11:15	2018.07.25 11:30	2018.07.25 11:45	0.016	0.038	0.035
364	2018.07.25 15:30	2018.07.25 15:45	2018.07.25 16:00	0.067	0.070	0.046
365	2018.07.25 18:15	2018.07.25 18:30	2018.07.25 18:45	0.039	0.050	0.047
366	2018.07.25 20:15	2018.07.25 20:30	2018.07.25 20:45	0.052	0.011	0.067
367	2018.07.25 20:30	2018.07.25 20:45	2018.07.25 21:00	0.011	0.067	0.078
368	2018.07.25 22:15	2018.07.25 22:30	2018.07.25 22:45	0.006	0.301	0.010
369	2018.07.26 01:45	2018.07.26 02:00	2018.07.26 02:15	0.002	0.012	0.068
370	2018.07.26 06:30	2018.07.26 06:45	2018.07.26 07:00	0.047	0.018	0.014
371	2018.07.26 12:15	2018.07.26 12:30	2018.07.26 12:45	0.024	0.037	0.042
372	2018.07.26 20:15	2018.07.26 20:30	2018.07.26 20:45	0.047	0.021	0.014
373	2018.07.26 22:45	2018.07.26 23:00	2018.07.26 23:15	0.027	0.002	0.013
374	2018.07.26 23:00	2018.07.26 23:15	2018.07.26 23:30	0.002	0.013	0.014
375	2018.07.27 05:00	2018.07.27 05:15	2018.07.27 05:30	0.034	0.043	0.005
376	2018.07.27 05:15	2018.07.27 05:30	2018.07.27 05:45	0.043	0.005	0.029
377	2018.07.27 13:15	2018.07.27 13:30	2018.07.27 13:45	0.014	0.030	0.004
378	2018.07.27 13:30	2018.07.27 13:45	2018.07.27 14:00	0.030	0.004	0.011
379	2018.07.27 16:30	2018.07.27 16:45	2018.07.27 17:00	0.017	0.104	0.026
380	2018.07.27 16:45	2018.07.27 17:00	2018.07.27 17:15	0.104	0.026	0.091
381	2018.07.27 20:00	2018.07.27 20:15	2018.07.27 20:30	0.039	0.010	0.013
382	2018.07.27 20:15	2018.07.27 20:30	2018.07.27 20:45	0.010	0.013	0.037
383	2018.07.27 21:15	2018.07.27 21:30	2018.07.27 21:45	0.026	0.024	0.018
384	2018.07.27 21:30	2018.07.27 21:45	2018.07.27 22:00	0.024	0.018	0.019
385	2018.07.30 00:45	2018.07.30 01:00	2018.07.30 01:15	0.014	0.015	0.026
386	2018.07.30 03:45	2018.07.30 04:00	2018.07.30 04:15	0.030	0.051	0.034
387	2018.07.30 09:30	2018.07.30 09:45	2018.07.30 10:00	0.032	0.012	0.040
388	2018.07.30 13:45	2018.07.30 14:00	2018.07.30 14:15	0.031	0.016	0.008
389	2018.07.30 16:45	2018.07.30 17:00	2018.07.30 17:15	0.036	0.000	0.044
390	2018.07.31 04:00	2018.07.31 04:15	2018.07.31 04:30	0.047	0.070	0.098
391	2018.07.31 04:15	2018.07.31 04:30	2018.07.31 04:45	0.070	0.098	0.000
392	2018.07.31 08:00	2018.07.31 08:15	2018.07.31 08:30	0.005	0.024	0.063
393	2018.07.31 08:15	2018.07.31 08:30	2018.07.31 08:45	0.024	0.063	0.044
394	2018.07.31 10:00	2018.07.31 10:15	2018.07.31 10:30	0.042	0.039	0.011
395	2018.07.31 10:15	2018.07.31 10:30	2018.07.31 10:45	0.039	0.011	0.025
396	2018.07.31 11:15	2018.07.31 11:30	2018.07.31 11:45	0.035	0.049	0.079
397	2018.07.31 11:30	2018.07.31 11:45	2018.07.31 12:00	0.049	0.079	0.003
398	2018.07.31 15:30	2018.07.31 15:45	2018.07.31 16:00	0.016	0.026	0.040
399	2018.07.31 15:45	2018.07.31 16:00	2018.07.31 16:15	0.026	0.040	0.150
400	2018.07.31 16:00	2018.07.31 16:15	2018.07.31 16:30	0.040	0.150	0.097
401	2018.07.31 16:15	2018.07.31 16:30	2018.07.31 16:45	0.150	0.097	0.013
402	2018.07.31 20:15	2018.07.31 20:30	2018.07.31 20:45	0.007	0.060	0.004
403	2018.08.01 00:45	2018.08.01 01:00	2018.08.01 01:15	0.023	0.024	0.001
404	2018.08.01 01:00	2018.08.01 01:15	2018.08.01 01:30	0.024	0.001	0.031
405	2018.08.01 02:45	2018.08.01 03:00	2018.08.01 03:15	0.071	0.005	0.002
406	2018.08.01 03:00	2018.08.01 03:15	2018.08.01 03:30	0.005	0.002	0.005
407	2018.08.01 03:15	2018.08.01 03:30	2018.08.01 03:45	0.002	0.005	0.013
408	2018.08.01 04:45	2018.08.01 05:00	2018.08.01 05:15	0.036	0.017	0.025
409	2018.08.01 06:30	2018.08.01 06:45	2018.08.01 07:00	0.009	0.011	0.004
410	2018.08.01 06:45	2018.08.01 07:00	2018.08.01 07:15	0.011	0.004	0.000
411	2018.08.01 07:00	2018.08.01 07:15	2018.08.01 07:30	0.004	0.000	0.030
412	2018.08.01 14:45	2018.08.01 15:00	2018.08.01 15:15	0.007	0.004	0.001
413	2018.08.01 21:30	2018.08.01 21:45	2018.08.01 22:00	0.020	0.031	0.018
414	2018.08.01 21:45	2018.08.01 22:00	2018.08.01 22:15	0.031	0.018	0.000
415	2018.08.01 22:00	2018.08.01 22:15	2018.08.01 22:30	0.018	0.000	0.026
416	2018.08.01 22:15	2018.08.01 22:30	2018.08.01 22:45	0.000	0.026	0.004
417	2018.08.02 07:30	2018.08.02 07:45	2018.08.02 08:00	0.027	0.030	0.008
418	2018.08.02 15:15	2018.08.02 15:30	2018.08.02 15:45	0.057	0.002	0.065
419	2018.08.02 16:15	2018.08.02 16:30	2018.08.02 16:45	0.000	0.021	0.045
420	2018.08.02 16:30	2018.08.02 16:45	2018.08.02 17:00	0.021	0.045	0.028
421	2018.08.02 16:45	2018.08.02 17:00	2018.08.02 17:15	0.045	0.028	0.027
422	2018.08.02 18:00	2018.08.02 18:15	2018.08.02 18:30	0.021	0.010	0.021
423	2018.08.02 18:15	2018.08.02 18:30	2018.08.02 18:45	0.010	0.021	0.030
424	2018.08.02 18:30	2018.08.02 18:45	2018.08.02 19:00	0.021	0.030	0.054
425	2018.08.02 18:45	2018.08.02 19:00	2018.08.02 19:15	0.030	0.054	0.024
426	2018.08.02 19:00	2018.08.02 19:15	2018.08.02 19:30	0.054	0.024	0.040
427	2018.08.03 01:30	2018.08.03 01:45	2018.08.03 02:00	0.008	0.003	0.012
428	2018.08.03 03:15	2018.08.03 03:30	2018.08.03 03:45	0.014	0.042	0.020
429	2018.08.03 06:30	2018.08.03 06:45	2018.08.03 07:00	0.025	0.010	0.019
430	2018.08.03 06:45	2018.08.03 07:00	2018.08.03 07:15	0.010	0.019	0.003
431	2018.08.03 07:00	2018.08.03 07:15	2018.08.03 07:30	0.019	0.003	0.030
432	2018.08.03 13:45	2018.08.03 14:00	2018.08.03 14:15	0.008	0.200	0.098
433	2018.08.03 17:00	2018.08.03 17:15	2018.08.03 17:30	0.034	0.095	0.021
434	2018.08.03 21:30	2018.08.03 21:45	2018.08.03 22:00	0.016	0.027	0.003
435	2018.08.06 00:15	2018.08.06 00:30	2018.08.06 00:45	0.009	0.033	0.006
436	2018.08.06 00:30	2018.08.06 00:45	2018.08.06 01:00	0.033	0.006	0.034
437	2018.08.06 04:30	2018.08.06 04:45	2018.08.06 05:00	0.044	0.063	0.078
438	2018.08.06 12:00	2018.08.06 12:15	2018.08.06 12:30	0.021	0.055	0.005
439	2018.08.06 12:15	2018.08.06 12:30	2018.08.06 12:45	0.055	0.005	0.014
440	2018.08.06 14:30	2018.08.06 14:45	2018.08.06 15:00	0.017	0.009	0.005
441	2018.08.06 18:15	2018.08.06 18:30	2018.08.06 18:45	0.003	0.016	0.013
442	2018.08.06 21:15	2018.08.06 21:30	2018.08.06 21:45	0.028	0.003	0.003
443	2018.08.07 03:45	2018.08.07 04:00	2018.08.07 04:15	0.025	0.029	0.033
444	2018.08.07 08:30	2018.08.07 08:45	2018.08.07 09:00	0.003	0.074	0.095
445	2018.08.07 08:45	2018.08.07 09:00	2018.08.07 09:15	0.074	0.095	0.019
446	2018.08.07 09:00	2018.08.07 09:15	2018.08.07 09:30	0.095	0.019	0.020
447	2018.08.07 09:15	2018.08.07 09:30	2018.08.07 09:45	0.019	0.020	0.096
448	2018.08.07 09:30	2018.08.07 09:45	2018.08.07 10:00	0.020	0.096	0.030
449	2018.08.07 18:30	2018.08.07 18:45	2018.08.07 19:00	0.031	0.022	0.020
450	2018.08.07 20:45	2018.08.07 21:00	2018.08.07 21:15	0.051	0.048	0.074
451	2018.08.08 00:30	2018.08.08 00:45	2018.08.08 01:00	0.005	0.010	0.008
452	2018.08.08 00:45	2018.08.08 01:00	2018.08.08 01:15	0.010	0.008	0.003
453	2018.08.08 01:45	2018.08.08 02:00	2018.08.08 02:15	0.014	0.036	0.008
454	2018.08.08 06:00	2018.08.08 06:15	2018.08.08 06:30	0.047	0.006	0.023
455	2018.08.08 13:00	2018.08.08 13:15	2018.08.08 13:30	0.020	0.006	0.008
456	2018.08.08 13:15	2018.08.08 13:30	2018.08.08 13:45	0.006	0.008	0.020
457	2018.08.08 13:30	2018.08.08 13:45	2018.08.08 14:00	0.008	0.020	0.011
458	2018.08.08 13:45	2018.08.08 14:00	2018.08.08 14:15	0.020	0.011	0.035
459	2018.08.08 17:00	2018.08.08 17:15	2018.08.08 17:30	0.056	0.077	0.011
460	2018.08.08 20:45	2018.08.08 21:00	2018.08.08 21:15	0.078	0.009	0.016
461	2018.08.08 21:00	2018.08.08 21:15	2018.08.08 21:30	0.009	0.016	0.021
462	2018.08.09 04:30	2018.08.09 04:45	2018.08.09 05:00	0.065	0.008	0.063
463	2018.08.09 04:45	2018.08.09 05:00	2018.08.09 05:15	0.008	0.063	0.053
464	2018.08.09 05:00	2018.08.09 05:15	2018.08.09 05:30	0.063	0.053	0.097
465	2018.08.09 05:15	2018.08.09 05:30	2018.08.09 05:45	0.053	0.097	0.013
466	2018.08.09 05:30	2018.08.09 05:45	2018.08.09 06:00	0.097	0.013	0.030
467	2018.08.09 07:45	2018.08.09 08:00	2018.08.09 08:15	0.020	0.058	0.008
468	2018.08.09 08:00	2018.08.09 08:15	2018.08.09 08:30	0.058	0.008	0.040
469	2018.08.09 20:15	2018.08.09 20:30	2018.08.09 20:45	0.014	0.003	0.036
470	2018.08.10 00:00	2018.08.10 00:15	2018.08.10 00:30	0.029	0.013	0.054
471	2018.08.10 00:15	2018.08.10 00:30	2018.08.10 00:45	0.013	0.054	0.012
472	2018.08.10 04:45	2018.08.10 05:00	2018.08.10 05:15	0.077	0.000	0.016
473	2018.08.10 11:30	2018.08.10 11:45	2018.08.10 12:00	0.020	0.036	0.209
474	2018.08.10 13:00	2018.08.10 13:15	2018.08.10 13:30	0.055	0.085	0.039
475	2018.08.10 22:45	2018.08.10 23:00	2018.08.10 23:15	0.001	0.103	0.033
476	2018.08.13 01:30	2018.08.13 01:45	2018.08.13 02:00	0.092	0.005	0.087
477	2018.08.13 01:45	2018.08.13 02:00	2018.08.13 02:15	0.005	0.087	0.019
478	2018.08.13 06:00	2018.08.13 06:15	2018.08.13 06:30	0.037	0.025	0.126
479	2018.08.13 12:00	2018.08.13 12:15	2018.08.13 12:30	0.002	0.022	0.007
480	2018.08.13 13:00	2018.08.13 13:15	2018.08.13 13:30	0.038	0.014	0.037
481	2018.08.13 14:45	2018.08.13 15:00	2018.08.13 15:15	0.276	0.043	0.175
482	2018.08.13 22:00	2018.08.13 22:15	2018.08.13 22:30	0.003	0.013	0.036
483	2018.08.14 00:15	2018.08.14 00:30	2018.08.14 00:45	0.049	0.018	0.010
484	2018.08.14 04:30	2018.08.14 04:45	2018.08.14 05:00	0.043	0.035	0.009
485	2018.08.14 04:45	2018.08.14 05:00	2018.08.14 05:15	0.035	0.009	0.047
486	2018.08.14 05:00	2018.08.14 05:15	2018.08.14 05:30	0.009	0.047	0.012
487	2018.08.14 06:15	2018.08.14 06:30	2018.08.14 06:45	0.015	0.045	0.007
488	2018.08.14 08:45	2018.08.14 09:00	2018.08.14 09:15	0.093	0.108	0.001
489	2018.08.14 12:00	2018.08.14 12:15	2018.08.14 12:30	0.029	0.030	0.032
490	2018.08.14 17:00	2018.08.14 17:15	2018.08.14 17:30	0.059	0.040	0.009
491	2018.08.14 19:00	2018.08.14 19:15	2018.08.14 19:30	0.019	0.057	0.003
492	2018.08.14 20:00	2018.08.14 20:15	2018.08.14 20:30	0.087	0.044	0.008
493	2018.08.14 20:15	2018.08.14 20:30	2018.08.14 20:45	0.044	0.008	0.041
494	2018.08.15 00:00	2018.08.15 00:15	2018.08.15 00:30	0.038	0.019	0.016
495	2018.08.15 00:15	2018.08.15 00:30	2018.08.15 00:45	0.019	0.016	0.004
496	2018.08.15 06:15	2018.08.15 06:30	2018.08.15 06:45	0.017	0.000	0.005
497	2018.08.15 06:30	2018.08.15 06:45	2018.08.15 07:00	0.000	0.005	0.016
498	2018.08.15 06:45	2018.08.15 07:00	2018.08.15 07:15	0.005	0.016	0.024
499	2018.08.15 09:00	2018.08.15 09:15	2018.08.15 09:30	0.005	0.071	0.001
500	2018.08.15 09:15	2018.08.15 09:30	2018.08.15 09:45	0.071	0.001	0.067
501	2018.08.15 09:30	2018.08.15 09:45	2018.08.15 10:00	0.001	0.067	0.013
502	2018.08.15 09:45	2018.08.15 10:00	2018.08.15 10:15	0.067	0.013	0.013
503	2018.08.15 10:00	2018.08.15 10:15	2018.08.15 10:30	0.013	0.013	0.013
504	2018.08.15 18:30	2018.08.15 18:45	2018.08.15 19:00	0.054	0.063	0.048
505	2018.08.15 18:45	2018.08.15 19:00	2018.08.15 19:15	0.063	0.048	0.073
506	2018.08.15 19:00	2018.08.15 19:15	2018.08.15 19:30	0.048	0.073	0.082
507	2018.08.15 21:30	2018.08.15 21:45	2018.08.15 22:00	0.019	0.031	0.051
508	2018.08.15 21:45	2018.08.15 22:00	2018.08.15 22:15	0.031	0.051	0.017
509	2018.08.15 22:00	2018.08.15 22:15	2018.08.15 22:30	0.051	0.017	0.040
510	2018.08.15 23:00	2018.08.15 23:15	2018.08.15 23:30	0.057	0.023	0.044
511	2018.08.16 08:00	2018.08.16 08:15	2018.08.16 08:30	0.044	0.017	0.073
512	2018.08.16 11:00	2018.08.16 11:15	2018.08.16 11:30	0.089	0.019	0.040
513	2018.08.16 12:15	2018.08.16 12:30	2018.08.16 12:45	0.030	0.017	0.036
514	2018.08.16 12:30	2018.08.16 12:45	2018.08.16 13:00	0.017	0.036	0.076
515	2018.08.16 12:45	2018.08.16 13:00	2018.08.16 13:15	0.036	0.076	0.003
516	2018.08.16 16:00	2018.08.16 16:15	2018.08.16 16:30	0.016	0.058	0.033
517	2018.08.16 16:15	2018.08.16 16:30	2018.08.16 16:45	0.058	0.033	0.092
518	2018.08.16 16:30	2018.08.16 16:45	2018.08.16 17:00	0.033	0.092	0.013
519	2018.08.17 00:00	2018.08.17 00:15	2018.08.17 00:30	0.033	0.013	0.067
520	2018.08.17 00:15	2018.08.17 00:30	2018.08.17 00:45	0.013	0.067	0.020
521	2018.08.17 02:00	2018.08.17 02:15	2018.08.17 02:30	0.011	0.001	0.015
522	2018.08.17 03:30	2018.08.17 03:45	2018.08.17 04:00	0.040	0.005	0.046
523	2018.08.17 03:45	2018.08.17 04:00	2018.08.17 04:15	0.005	0.046	0.152
524	2018.08.17 08:00	2018.08.17 08:15	2018.08.17 08:30	0.014	0.010	0.019
525	2018.08.17 08:15	2018.08.17 08:30	2018.08.17 08:45	0.010	0.019	0.038
526	2018.08.17 10:30	2018.08.17 10:45	2018.08.17 11:00	0.030	0.011	0.169
527	2018.08.17 15:30	2018.08.17 15:45	2018.08.17 16:00	0.079	0.013	0.055
528	2018.08.17 15:45	2018.08.17 16:00	2018.08.17 16:15	0.013	0.055	0.040
529	2018.08.17 16:00	2018.08.17 16:15	2018.08.17 16:30	0.055	0.040	0.071
530	2018.08.17 18:15	2018.08.17 18:30	2018.08.17 18:45	0.058	0.004	0.011
531	2018.08.17 20:30	2018.08.17 20:45	2018.08.17 21:00	0.026	0.048	0.220
532	2018.08.17 20:45	2018.08.17 21:00	2018.08.17 21:15	0.048	0.220	0.110
533	2018.08.17 21:00	2018.08.17 21:15	2018.08.17 21:30	0.220	0.110	0.122
534	2018.08.17 21:15	2018.08.17 21:30	2018.08.17 21:45	0.110	0.122	0.042
535	2018.08.17 22:15	2018.08.17 22:30	2018.08.17 22:45	0.036	0.035	0.005
536	2018.08.20 06:15	2018.08.20 06:30	2018.08.20 06:45	0.063	0.046	0.011
537	2018.08.20 06:30	2018.08.20 06:45	2018.08.20 07:00	0.046	0.011	0.013
538	2018.08.20 06:45	2018.08.20 07:00	2018.08.20 07:15	0.011	0.013	0.041
539	2018.08.20 10:30	2018.08.20 10:45	2018.08.20 11:00	0.056	0.010	0.029
540	2018.08.20 21:45	2018.08.20 22:00	2018.08.20 22:15	0.028	0.004	0.004
541	2018.08.20 22:00	2018.08.20 22:15	2018.08.20 22:30	0.004	0.004	0.012
542	2018.08.20 22:15	2018.08.20 22:30	2018.08.20 22:45	0.004	0.012	0.007
543	2018.08.20 22:30	2018.08.20 22:45	2018.08.20 23:00	0.012	0.007	0.013
544	2018.08.21 03:30	2018.08.21 03:45	2018.08.21 04:00	0.112	0.006	0.018
545	2018.08.21 03:45	2018.08.21 04:00	2018.08.21 04:15	0.006	0.018	0.040
546	2018.08.21 06:15	2018.08.21 06:30	2018.08.21 06:45	0.020	0.070	0.059
547	2018.08.21 09:30	2018.08.21 09:45	2018.08.21 10:00	0.000	0.011	0.037
548	2018.08.21 10:30	2018.08.21 10:45	2018.08.21 11:00	0.001	0.054	0.037
549	2018.08.21 10:45	2018.08.21 11:00	2018.08.21 11:15	0.054	0.037	0.045
550	2018.08.21 11:00	2018.08.21 11:15	2018.08.21 11:30	0.037	0.045	0.053
551	2018.08.21 12:45	2018.08.21 13:00	2018.08.21 13:15	0.021	0.006	0.067
552	2018.08.21 13:00	2018.08.21 13:15	2018.08.21 13:30	0.006	0.067	0.025
553	2018.08.21 16:15	2018.08.21 16:30	2018.08.21 16:45	0.075	0.016	0.094
554	2018.08.21 18:15	2018.08.21 18:30	2018.08.21 18:45	0.000	0.042	0.038
555	2018.08.21 18:30	2018.08.21 18:45	2018.08.21 19:00	0.042	0.038	0.002
556	2018.08.21 18:45	2018.08.21 19:00	2018.08.21 19:15	0.038	0.002	0.050
557	2018.08.22 02:15	2018.08.22 02:30	2018.08.22 02:45	0.008	0.050	0.017
558	2018.08.22 03:15	2018.08.22 03:30	2018.08.22 03:45	0.029	0.018	0.020
559	2018.08.22 03:30	2018.08.22 03:45	2018.08.22 04:00	0.018	0.020	0.028
560	2018.08.22 03:45	2018.08.22 04:00	2018.08.22 04:15	0.020	0.028	0.034
561	2018.08.22 04:45	2018.08.22 05:00	2018.08.22 05:15	0.013	0.097	0.077
562	2018.08.22 06:00	2018.08.22 06:15	2018.08.22 06:30	0.063	0.017	0.066
563	2018.08.22 11:30	2018.08.22 11:45	2018.08.22 12:00	0.014	0.073	0.000
564	2018.08.22 12:45	2018.08.22 13:00	2018.08.22 13:15	0.014	0.036	0.032
565	2018.08.22 13:00	2018.08.22 13:15	2018.08.22 13:30	0.036	0.032	0.023
566	2018.08.22 13:15	2018.08.22 13:30	2018.08.22 13:45	0.032	0.023	0.041
