[20190311_090203 / views.py:11753]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190311_090201).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190311_090203 / views.py:11768]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
222	2019.01.16 21:00	2019.01.16 22:00	78.189	78.204	77.978	78.049	78.119	78.190	78.261
223	2019.01.15 01:00	2019.01.15 02:00	77.919	78.074	77.606	77.710	77.814	77.918	78.022
224	2019.01.15 02:00	2019.01.15 03:00	78.074	78.208	77.609	77.722	77.834	77.947	78.060
225	2019.01.15 03:00	2019.01.15 04:00	78.208	78.220	77.597	77.729	77.862	77.994	78.126
226	2019.01.15 04:00	2019.01.15 05:00	78.220	78.294	77.598	77.744	77.889	78.035	78.181
227	2019.01.15 15:00	2019.01.15 16:00	78.047	78.221	77.707	77.910	78.113	78.316	78.519
228	2019.01.15 21:00	2019.01.15 22:00	78.101	78.239	77.908	78.047	78.186	78.326	78.465
229	2019.01.15 22:00	2019.01.15 23:00	78.239	78.257	77.920	78.057	78.195	78.332	78.469
230	2019.01.14 09:00	2019.01.14 10:00	77.676	77.816	77.586	77.795	78.004	78.213	78.422
231	2019.01.14 19:00	2019.01.14 20:00	77.935	77.940	77.520	77.689	77.859	78.028	78.197
232	2019.01.11 02:00	2019.01.11 03:00	77.957	77.959	77.426	77.580	77.734	77.888	78.042
233	2019.01.11 05:00	2019.01.11 06:00	78.023	78.189	77.536	77.671	77.806	77.941	78.076
234	2019.01.11 11:00	2019.01.11 12:00	78.197	78.301	77.644	77.800	77.957	78.113	78.269
235	2019.01.11 19:00	2019.01.11 20:00	78.129	78.154	77.826	77.953	78.080	78.206	78.333
