[20190301_103342 / views.py:10755]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190301_103340.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190301_103342 / views.py:10764]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
181	2019.02.12 00:30	2019.02.12 00:45	110.37200	110.38200	110.33557	110.36599	110.39640	110.42681	110.45723
182	2019.02.12 00:45	2019.02.12 01:00	110.38200	110.43100	110.33762	110.36523	110.39285	110.42047	110.44808
183	2019.02.12 01:30	2019.02.12 01:45	110.37100	110.39200	110.34216	110.36393	110.38570	110.40747	110.42924
184	2019.02.12 01:45	2019.02.12 02:00	110.39200	110.42800	110.34530	110.36453	110.38375	110.40297	110.42220
185	2019.02.12 02:00	2019.02.12 02:15	110.42800	110.45600	110.34350	110.36395	110.38440	110.40485	110.42530
186	2019.02.12 02:15	2019.02.12 02:30	110.45600	110.48900	110.33613	110.36184	110.38755	110.41326	110.43897
187	2019.02.12 02:30	2019.02.12 02:45	110.48900	110.50600	110.32416	110.35775	110.39135	110.42495	110.45854
188	2019.02.12 03:45	2019.02.12 04:00	110.46700	110.46900	110.31933	110.36494	110.41055	110.45616	110.50177
189	2019.02.12 05:15	2019.02.12 05:30	110.48200	110.55300	110.35861	110.40010	110.44160	110.48310	110.52459
190	2019.02.12 05:30	2019.02.12 05:45	110.55300	110.64700	110.36080	110.40572	110.45065	110.49558	110.54050
191	2019.02.12 06:45	2019.02.12 07:00	110.59200	110.60300	110.37612	110.44018	110.50425	110.56832	110.63238
192	2019.02.12 09:15	2019.02.12 09:30	110.53900	110.57800	110.45610	110.50337	110.55065	110.59793	110.64520
193	2019.02.12 09:30	2019.02.12 09:45	110.57800	110.61700	110.46658	110.51111	110.55565	110.60019	110.64472
194	2019.02.12 12:45	2019.02.12 13:00	110.48600	110.49200	110.47217	110.51286	110.55355	110.59424	110.63493
195	2019.02.12 13:00	2019.02.12 13:15	110.49200	110.52300	110.46552	110.50831	110.55110	110.59389	110.63668
196	2019.02.12 13:15	2019.02.12 13:30	110.52300	110.53500	110.46311	110.50633	110.54955	110.59277	110.63599
197	2019.02.12 16:30	2019.02.12 16:45	110.40700	110.46600	110.35069	110.40784	110.46500	110.52216	110.57931
198	2019.02.12 16:45	2019.02.12 17:00	110.46600	110.48600	110.35298	110.40697	110.46095	110.51493	110.56892
199	2019.02.12 17:00	2019.02.12 17:15	110.48600	110.51000	110.35577	110.40701	110.45825	110.50949	110.56073
200	2019.02.12 17:45	2019.02.12 18:00	110.51000	110.52000	110.35531	110.40778	110.46025	110.51272	110.56519
201	2019.02.12 19:15	2019.02.12 19:30	110.48400	110.54000	110.35935	110.40802	110.45670	110.50538	110.55405
202	2019.02.12 20:15	2019.02.12 20:30	110.46200	110.50100	110.38099	110.42717	110.47335	110.51953	110.56571
203	2019.02.12 20:30	2019.02.12 20:45	110.50100	110.52000	110.39064	110.43440	110.47815	110.52190	110.56566
204	2019.02.11 00:00	2019.02.11 00:15	109.81900	109.82000	109.70932	109.73959	109.76985	109.80011	109.83038
205	2019.02.11 01:00	2019.02.11 01:15	109.81500	109.86100	109.73821	109.76241	109.78660	109.81079	109.83499
