[20190315_090601 / views.py:12009]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-H1).(NumOfUnits-4500).(Bars-ALL-20190307_151905).20190307_144106.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(EURJPY-H1).(20190315_090600).csv
pair	EURJPY
timeframe	H1
start	2017.10.23 07:00
end	2019.03.07 07:00
bars	8463



[20190315_090601 / views.py:12028]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
161	2017.11.29 08:00	2017.11.29 09:00	132.238	132.278	131.898	132.021	132.143	132.266	132.389
162	2017.11.29 15:00	2017.11.29 16:00	132.573	132.643	131.884	132.025	132.166	132.307	132.449
163	2017.11.29 19:00	2017.11.29 20:00	132.641	132.694	131.911	132.101	132.290	132.480	132.669
164	2017.11.29 23:00	2017.11.30 00:00	132.627	132.715	131.933	132.156	132.378	132.601	132.823
165	2017.11.30 00:00	2017.11.30 01:00	132.715	132.752	131.966	132.188	132.410	132.633	132.855
166	2017.11.30 01:00	2017.11.30 02:00	132.752	132.752	131.994	132.218	132.442	132.666	132.889
167	2017.11.30 02:00	2017.11.30 03:00	132.752	132.894	132.028	132.251	132.473	132.695	132.917
168	2017.11.30 05:00	2017.11.30 06:00	132.877	132.887	132.090	132.329	132.568	132.807	133.046
169	2017.11.30 06:00	2017.11.30 07:00	132.887	133.024	132.122	132.360	132.599	132.837	133.075
170	2017.11.30 07:00	2017.11.30 08:00	133.024	133.145	132.149	132.393	132.636	132.880	133.123
171	2017.11.30 08:00	2017.11.30 09:00	133.145	133.222	132.210	132.448	132.687	132.925	133.164
172	2017.11.30 12:00	2017.11.30 13:00	132.954	132.960	132.424	132.624	132.824	133.024	133.224
173	2017.11.30 13:00	2017.11.30 14:00	132.960	133.034	132.450	132.646	132.842	133.038	133.234
174	2017.11.30 14:00	2017.11.30 15:00	133.034	133.142	132.497	132.682	132.867	133.053	133.238
175	2017.11.30 15:00	2017.11.30 16:00	133.142	133.268	132.519	132.705	132.892	133.079	133.266
176	2017.11.30 16:00	2017.11.30 17:00	133.268	133.428	132.525	132.723	132.921	133.119	133.317
177	2017.11.30 17:00	2017.11.30 18:00	133.428	133.637	132.529	132.745	132.961	133.176	133.392
178	2017.11.30 18:00	2017.11.30 19:00	133.637	133.796	132.526	132.770	133.013	133.257	133.501
179	2017.11.30 19:00	2017.11.30 20:00	133.796	134.076	132.509	132.791	133.072	133.353	133.634
180	2017.11.30 22:00	2017.11.30 23:00	133.928	133.965	132.484	132.870	133.255	133.641	134.027
181	2017.12.01 04:00	2017.12.01 05:00	133.982	134.026	132.729	133.139	133.550	133.960	134.370
182	2017.12.01 05:00	2017.12.01 06:00	134.026	134.138	132.759	133.174	133.590	134.005	134.421
183	2017.12.01 06:00	2017.12.01 07:00	134.138	134.235	132.799	133.219	133.638	134.058	134.478
184	2017.12.01 19:00	2017.12.01 20:00	133.359	133.412	133.305	133.581	133.857	134.133	134.409
185	2017.12.01 22:00	2017.12.01 23:00	133.307	133.475	133.105	133.436	133.767	134.098	134.429
186	2017.12.01 23:00	2017.12.04 00:00	133.475	133.813	133.076	133.412	133.748	134.085	134.421
187	2017.12.04 00:00	2017.12.04 01:00	133.813	133.850	133.075	133.407	133.740	134.072	134.405
188	2017.12.04 12:00	2017.12.04 13:00	133.824	133.891	133.202	133.452	133.702	133.951	134.201
189	2017.12.04 13:00	2017.12.04 14:00	133.891	133.918	133.202	133.453	133.705	133.957	134.209
190	2017.12.05 03:00	2017.12.05 04:00	133.526	133.610	133.310	133.496	133.681	133.866	134.052
191	2017.12.05 04:00	2017.12.05 05:00	133.610	133.629	133.311	133.488	133.665	133.842	134.019
192	2017.12.05 05:00	2017.12.05 06:00	133.629	133.635	133.313	133.483	133.652	133.822	133.991
193	2017.12.05 11:00	2017.12.05 12:00	133.369	133.413	133.332	133.441	133.551	133.660	133.770
