[20190303_104335 / views.py:11090]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190303_104334.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190303_104335 / views.py:11105]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
205	2019.02.11 01:00	2019.02.11 01:15	109.815	109.861	109.738	109.762	109.787	109.811	109.835
206	2019.02.11 02:00	2019.02.11 02:15	109.825	109.829	109.734	109.766	109.798	109.830	109.861
207	2019.02.11 04:00	2019.02.11 04:15	109.808	109.818	109.749	109.779	109.809	109.840	109.870
208	2019.02.11 04:15	2019.02.11 04:30	109.818	109.842	109.761	109.787	109.813	109.839	109.865
209	2019.02.11 04:30	2019.02.11 04:45	109.842	109.896	109.770	109.794	109.817	109.841	109.864
210	2019.02.11 04:45	2019.02.11 05:00	109.896	109.930	109.780	109.803	109.825	109.847	109.870
211	2019.02.11 05:30	2019.02.11 05:45	109.965	109.969	109.752	109.798	109.843	109.888	109.934
212	2019.02.11 07:30	2019.02.11 07:45	109.966	109.982	109.757	109.828	109.899	109.969	110.040
213	2019.02.11 08:30	2019.02.11 08:45	109.958	109.976	109.808	109.868	109.928	109.988	110.048
214	2019.02.11 08:45	2019.02.11 09:00	109.976	109.985	109.830	109.884	109.937	109.990	110.043
215	2019.02.11 10:00	2019.02.11 10:15	109.983	110.014	109.931	109.949	109.967	109.985	110.003
216	2019.02.11 10:15	2019.02.11 10:30	110.014	110.016	109.940	109.956	109.972	109.988	110.004
217	2019.02.11 10:30	2019.02.11 10:45	110.016	110.087	109.938	109.956	109.975	109.993	110.012
218	2019.02.11 10:45	2019.02.11 11:00	110.087	110.201	109.920	109.950	109.981	110.011	110.042
219	2019.02.11 11:00	2019.02.11 11:15	110.201	110.228	109.879	109.936	109.992	110.049	110.106
220	2019.02.11 11:15	2019.02.11 11:30	110.228	110.238	109.855	109.931	110.006	110.082	110.157
